SPRUCE_ID,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero
SPRUCE 2237,WT_drawdown_cm,WT_drawdown_cm,0.024622308623844024,0.03674654752611673,0.5087290216376711,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2234,WT_drawdown_cm,WT_drawdown_cm,0.5130372629298259,0.7376281517633206,0.4928980096325096,WT_drawdown_cm,0.7860932021514032,28,4
SPRUCE 2040,WT_drawdown_cm,WT_drawdown_cm,-0.02219315179216711,0.03680601420745073,0.5517484362268426,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2287,WT_drawdown_cm,WT_drawdown_cm,-0.022193151792163704,0.03680601420745072,0.551748436226903,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2092,WT_drawdown_cm,WT_drawdown_cm,0.024366724839652694,0.036753099521241075,0.5131760394474318,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2095,WT_drawdown_cm,WT_drawdown_cm,0.024366724839652694,0.036753099521241075,0.5131760394474318,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2297,WT_drawdown_cm,WT_drawdown_cm,-0.022193151792158666,0.03680601420745074,0.551748436226993,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2245,WT_drawdown_cm,WT_drawdown_cm,0.024622308623838154,0.03674654752611677,0.5087290216377719,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2086,WT_drawdown_cm,WT_drawdown_cm,-0.02534402119545962,0.036727670507675544,0.49627507785322444,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 190,WT_drawdown_cm,WT_drawdown_cm,0.08676489010732107,0.138659512997299,0.5369397705998995,WT_drawdown_cm,0.7860932021514032,28,2
SPRUCE 2093,WT_drawdown_cm,WT_drawdown_cm,0.024366724839645963,0.0367530995212411,0.5131760394475475,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2100,WT_drawdown_cm,WT_drawdown_cm,0.1231734527630983,0.1600829742094915,0.44856931534749767,WT_drawdown_cm,0.7860932021514032,28,4
SPRUCE 171,WT_drawdown_cm,WT_drawdown_cm,0.5441767343352389,0.6983169785458799,0.44285701146347856,WT_drawdown_cm,0.7860932021514032,28,10
SPRUCE 697,WT_drawdown_cm,WT_drawdown_cm,0.06406607320540564,0.08901249445487584,0.47810408733510834,WT_drawdown_cm,0.7860932021514032,28,3
SPRUCE 581,WT_drawdown_cm,WT_drawdown_cm,-0.0243641272361016,0.03675316575496429,0.5132213338960775,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 436,WT_drawdown_cm,WT_drawdown_cm,0.21378313160276635,0.27428012007112884,0.4427617628138921,WT_drawdown_cm,0.7860932021514032,28,9
SPRUCE 75,WT_drawdown_cm,WT_drawdown_cm,-0.022193151792162014,0.03680601420745067,0.5517484362269327,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 5,WT_drawdown_cm,WT_drawdown_cm,0.4612380264048337,0.7233716353822395,0.5292952014250485,WT_drawdown_cm,0.7860932021514032,28,17
SPRUCE 2166,WT_drawdown_cm,WT_drawdown_cm,-0.08843933242613065,0.11826152574843055,0.4612746060888868,WT_drawdown_cm,0.7860932021514032,28,2
SPRUCE 2236,WT_drawdown_cm,WT_drawdown_cm,0.02462230862384234,0.036746547526116696,0.5087290216376996,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 2301,WT_drawdown_cm,WT_drawdown_cm,-0.022193151792165376,0.036806014207450694,0.5517484362268729,WT_drawdown_cm,0.7860932021514032,28,1
SPRUCE 607,WT_drawdown_cm,WT_drawdown_cm,-0.2584180820736653,0.44414532491358455,0.5656908692151477,WT_drawdown_cm,0.7921501147132693,28,4
SPRUCE 471,WT_drawdown_cm,WT_drawdown_cm,-0.28500120972480886,0.48420540482787405,0.5612116037893466,WT_drawdown_cm,0.7921501147132693,28,14
SPRUCE 648,WT_drawdown_cm,WT_drawdown_cm,-0.3801751218578359,0.6666921349033275,0.5734096223407609,WT_drawdown_cm,0.7921501147132693,28,13
SPRUCE 63,WT_drawdown_cm,WT_drawdown_cm,-0.3024239323697087,0.527340378127248,0.5712413370903924,WT_drawdown_cm,0.7921501147132693,28,12
SPRUCE 2198,WT_drawdown_cm,WT_drawdown_cm,0.19246699479090643,0.3379848330566639,0.5739351774526329,WT_drawdown_cm,0.7921501147132693,28,7
SPRUCE 2286,WT_drawdown_cm,WT_drawdown_cm,-0.10240575945264893,0.17809285338764644,0.5702252576437163,WT_drawdown_cm,0.7921501147132693,28,3
SPRUCE 527,WT_drawdown_cm,WT_drawdown_cm,-0.4079002806757922,0.7231733691127653,0.5775589737975624,WT_drawdown_cm,0.7930213888930261,28,14
SPRUCE 2221,WT_drawdown_cm,WT_drawdown_cm,-0.21912420289487103,0.39359529695861156,0.5824764222620173,WT_drawdown_cm,0.7956507829867763,28,3
SPRUCE 164,WT_drawdown_cm,WT_drawdown_cm,0.27768450619182455,0.513242089912906,0.5930858180134813,WT_drawdown_cm,0.7978057958049367,28,18
SPRUCE 2075,WT_drawdown_cm,WT_drawdown_cm,-0.09987533440592934,0.1836660623709641,0.591220508929607,WT_drawdown_cm,0.7978057958049367,28,3
SPRUCE 335,WT_drawdown_cm,WT_drawdown_cm,-0.35331490474640026,0.652599174192433,0.5928436482282716,WT_drawdown_cm,0.7978057958049367,28,18
SPRUCE 2090,WT_drawdown_cm,WT_drawdown_cm,0.07845702873065769,0.15424764711245037,0.615291487977603,WT_drawdown_cm,0.8188734060621551,28,2
SPRUCE 2257,WT_drawdown_cm,WT_drawdown_cm,0.3377991158768161,0.6647913264299309,0.615647755182779,WT_drawdown_cm,0.8188734060621551,28,17
SPRUCE 2314,WT_drawdown_cm,WT_drawdown_cm,-0.25660402895103585,0.5084245993924407,0.6180176649525699,WT_drawdown_cm,0.8188734060621551,28,14
SPRUCE 2132,WT_drawdown_cm,WT_drawdown_cm,0.20399921440821206,0.42589987694228437,0.635953951187875,WT_drawdown_cm,0.8384467515661039,28,9
SPRUCE 2094,WT_drawdown_cm,WT_drawdown_cm,0.0532387308095612,0.11766011668085194,0.6546768704808557,WT_drawdown_cm,0.8588582706803305,28,2
SPRUCE 320,WT_drawdown_cm,WT_drawdown_cm,0.37461921829476363,0.8444766200875072,0.6609935614146071,WT_drawdown_cm,0.8628733683491177,28,15
SPRUCE 549,WT_drawdown_cm,WT_drawdown_cm,-0.3880382604434571,0.9594278437180407,0.6891916007017702,WT_drawdown_cm,0.887311212182785,28,23
SPRUCE 2155,WT_drawdown_cm,WT_drawdown_cm,0.25781386441479165,0.638680529880303,0.6897589045647309,WT_drawdown_cm,0.887311212182785,28,7
SPRUCE 2191,WT_drawdown_cm,WT_drawdown_cm,0.15216989031954403,0.3700836112529456,0.6843122397981944,WT_drawdown_cm,0.887311212182785,28,6
SPRUCE 637,WT_drawdown_cm,WT_drawdown_cm,0.0999589750667557,0.2606979712742957,0.7045196134581554,WT_drawdown_cm,0.8950012141360787,28,4
SPRUCE 2270,WT_drawdown_cm,WT_drawdown_cm,0.02598532569573531,0.06809812329682521,0.7058688820922281,WT_drawdown_cm,0.8950012141360787,28,2
SPRUCE 2243,WT_drawdown_cm,WT_drawdown_cm,0.05737195126826079,0.14945102845381286,0.7041854535363725,WT_drawdown_cm,0.8950012141360787,28,2
SPRUCE 369,WT_drawdown_cm,WT_drawdown_cm,-0.020452900139256394,0.054639725447144794,0.7111996939939755,WT_drawdown_cm,0.8974662805162071,28,2
SPRUCE 294,WT_drawdown_cm,WT_drawdown_cm,0.25072610222192837,0.682978980009789,0.7165106046403644,WT_drawdown_cm,0.8998829868705999,28,10
SPRUCE 348,WT_drawdown_cm,WT_drawdown_cm,0.3108830535092966,0.8581817409176863,0.7200873220306712,WT_drawdown_cm,0.9001091525383389,28,15
SPRUCE 2268,WT_drawdown_cm,WT_drawdown_cm,-0.055105356689915876,0.16488921826241829,0.7409122626975723,WT_drawdown_cm,0.9186601636227191,28,3
SPRUCE 303,WT_drawdown_cm,WT_drawdown_cm,-0.08584886000562951,0.2578633221520972,0.7418614151519316,WT_drawdown_cm,0.9186601636227191,28,5
SPRUCE 95,WT_drawdown_cm,WT_drawdown_cm,-0.15455163588048684,0.49045273452778987,0.7551855433569326,WT_drawdown_cm,0.9217755103908958,28,19
SPRUCE 2113,WT_drawdown_cm,WT_drawdown_cm,0.09070397499166218,0.28471140609404244,0.7525885347683211,WT_drawdown_cm,0.9217755103908958,28,4
SPRUCE 2071,WT_drawdown_cm,WT_drawdown_cm,0.1216621830391591,0.39121413958173384,0.7582907972272275,WT_drawdown_cm,0.9217755103908958,28,7
SPRUCE 2104,WT_drawdown_cm,WT_drawdown_cm,0.025390221744620675,0.08124937405836208,0.7571551655944208,WT_drawdown_cm,0.9217755103908958,28,2
SPRUCE 97,WT_drawdown_cm,WT_drawdown_cm,-0.07996661645101105,0.26965052783953875,0.7691612159739227,WT_drawdown_cm,0.9264896465140433,28,6
SPRUCE 2169,WT_drawdown_cm,WT_drawdown_cm,0.10151309554365426,0.3382129091931352,0.7664528646371659,WT_drawdown_cm,0.9264896465140433,28,5
SPRUCE 2232,WT_drawdown_cm,WT_drawdown_cm,-0.07938680574827138,0.28785592842686464,0.7848921436269476,WT_drawdown_cm,0.9411602627200955,28,4
SPRUCE 200,WT_drawdown_cm,WT_drawdown_cm,0.11956118284688433,0.45784878691521697,0.796044389410998,WT_drawdown_cm,0.9459720322597062,28,5
SPRUCE 2131,WT_drawdown_cm,WT_drawdown_cm,0.08781042547621497,0.3323429222666309,0.7936963506226632,WT_drawdown_cm,0.9459720322597062,28,6
SPRUCE 2,WT_drawdown_cm,WT_drawdown_cm,0.16727941272879787,0.654903092414997,0.8004037703818284,WT_drawdown_cm,0.9469062462106451,28,10
SPRUCE 275,WT_drawdown_cm,WT_drawdown_cm,-0.06877659845712879,0.27994428130988114,0.8078592919184475,WT_drawdown_cm,0.9472686387539317,28,7
SPRUCE 2087,WT_drawdown_cm,WT_drawdown_cm,0.041474925839198616,0.16567994028480254,0.8042984548744395,WT_drawdown_cm,0.9472686387539317,28,4
SPRUCE 71,WT_drawdown_cm,WT_drawdown_cm,0.04974029814232935,0.21856623362001967,0.8217564500134313,WT_drawdown_cm,0.9557014404422062,28,5
SPRUCE 176,WT_drawdown_cm,WT_drawdown_cm,-0.06789853477235262,0.3055309984098292,0.825870301363265,WT_drawdown_cm,0.9557014404422062,28,9
SPRUCE 296,WT_drawdown_cm,WT_drawdown_cm,0.12739433695423125,0.5678447787335651,0.8242409259436708,WT_drawdown_cm,0.9557014404422062,28,14
SPRUCE 2242,WT_drawdown_cm,WT_drawdown_cm,-0.018913707514852447,0.09215515348522092,0.8389848378763338,WT_drawdown_cm,0.9666564436401237,28,3
SPRUCE 2053,WT_drawdown_cm,WT_drawdown_cm,-0.05298926343212825,0.30722925659916867,0.8643999515835461,WT_drawdown_cm,0.9720081383455983,28,2
SPRUCE 2063,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706217997,0.037060386523054434,0.9573363173893845,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2202,WT_drawdown_cm,WT_drawdown_cm,-0.00200180770621967,0.03706038652305444,0.957336317389349,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 392,WT_drawdown_cm,WT_drawdown_cm,0.02849269270363492,0.2779058701820105,0.9191255199908727,WT_drawdown_cm,0.9720081383455983,28,5
SPRUCE 2073,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062213565,0.03706038652305445,0.957336317389313,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 456,WT_drawdown_cm,WT_drawdown_cm,-0.030969939676997408,0.3735914300881623,0.9345676717532069,WT_drawdown_cm,0.9720081383455983,28,7
SPRUCE 2082,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706216309,0.037060386523054434,0.9573363173894205,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2064,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706217997,0.037060386523054434,0.9573363173893845,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2037,WT_drawdown_cm,WT_drawdown_cm,-0.018805048171550473,0.2271814178791296,0.9346640685349781,WT_drawdown_cm,0.9720081383455983,28,2
SPRUCE 2058,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062171555,0.037060386523054434,0.9573363173894025,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2098,WT_drawdown_cm,WT_drawdown_cm,0.01584212451005301,0.24664601031203484,0.9492782170517845,WT_drawdown_cm,0.9720081383455983,28,3
SPRUCE 2141,WT_drawdown_cm,WT_drawdown_cm,0.039353585347630705,0.5467390598061054,0.9431696782094472,WT_drawdown_cm,0.9720081383455983,28,16
SPRUCE 2080,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706217997,0.037060386523054434,0.9573363173893845,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2065,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062171555,0.037060386523054434,0.9573363173894025,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 599,WT_drawdown_cm,WT_drawdown_cm,-0.012601382615865884,0.22533820958249468,0.9558314102642413,WT_drawdown_cm,0.9720081383455983,28,6
SPRUCE 2066,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062154676,0.037060386523054364,0.9573363173894384,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2204,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062230366,0.03706038652305444,0.9573363173892773,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2061,WT_drawdown_cm,WT_drawdown_cm,-0.00200180770621967,0.03706038652305444,0.957336317389349,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2200,WT_drawdown_cm,WT_drawdown_cm,-0.00200180770621967,0.03706038652305444,0.957336317389349,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2189,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706216309,0.037060386523054434,0.9573363173894205,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 557,WT_drawdown_cm,WT_drawdown_cm,0.03419690282703377,0.32110377984323124,0.9160047369592421,WT_drawdown_cm,0.9720081383455983,28,13
SPRUCE 2070,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062213565,0.03706038652305445,0.957336317389313,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 670,WT_drawdown_cm,WT_drawdown_cm,0.0858155838695718,0.4909818649566793,0.8626036275333713,WT_drawdown_cm,0.9720081383455983,28,8
SPRUCE 2052,WT_drawdown_cm,WT_drawdown_cm,-0.002001807706218833,0.037060386523054434,0.9573363173893668,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 318,WT_drawdown_cm,WT_drawdown_cm,0.03370792471262134,0.496049857156053,0.9463431824352386,WT_drawdown_cm,0.9720081383455983,28,15
SPRUCE 2055,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062255884,0.03706038652305445,0.957336317389223,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 347,WT_drawdown_cm,WT_drawdown_cm,-0.017723386162792516,0.2465581409081038,0.9432449778993,WT_drawdown_cm,0.9720081383455983,28,6
SPRUCE 2079,WT_drawdown_cm,WT_drawdown_cm,-0.0020018077062171555,0.037060386523054434,0.9573363173894025,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 2199,WT_drawdown_cm,WT_drawdown_cm,-0.00200180770621967,0.03706038652305444,0.957336317389349,WT_drawdown_cm,0.9720081383455983,28,1
SPRUCE 363,WT_drawdown_cm,WT_drawdown_cm,0.03391078377529485,0.3817317130735124,0.9298945194942589,WT_drawdown_cm,0.9720081383455983,28,6
SPRUCE 600,WT_drawdown_cm,WT_drawdown_cm,0.027276249095012948,0.15324859884793549,0.8601127358848831,WT_drawdown_cm,0.9720081383455983,28,2
SPRUCE 505,WT_drawdown_cm,WT_drawdown_cm,-0.0224808490729712,0.5420600200305998,0.9672356735002199,WT_drawdown_cm,0.9783108911357187,28,20
SPRUCE 156,WT_drawdown_cm,WT_drawdown_cm,0.018443562877368494,0.5825973063226416,0.9749869757722749,WT_drawdown_cm,0.9798727600531466,28,8
SPRUCE 160,WT_drawdown_cm,WT_drawdown_cm,-0.02281330288539406,0.756579231340364,0.9761751269963421,WT_drawdown_cm,0.9798727600531466,28,23
SPRUCE 2036,WT_drawdown_cm,WT_drawdown_cm,6.412660690951774e-4,0.03706225245973339,0.9863274623037749,WT_drawdown_cm,0.9863274623037749,28,1
